plant,compound,emissions
potentilla_gracilis,.beta.-Ocimene,45156.5
potentilla_gracilis,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",165997.25
potentilla_gracilis,(E)-4-Oxohex-2-enal,257874.5
potentilla_gracilis,"(E)-4,8-Dimethylnona-1,3,7-triene",34516
potentilla_gracilis,"[1,1'-Bicyclopentyl]-2-one",258034.75
potentilla_gracilis,1-Nonanol,270948.25
potentilla_gracilis,1-Penten-3-ol,15943.75
potentilla_gracilis,1-Penten-3-one,47778.75
potentilla_gracilis,"1,3-Octadiene",16072.5
potentilla_gracilis,"2-Butanone, 3-methyl-",35212.25
potentilla_gracilis,"2-Butenal, 3-methyl-",41384.5
potentilla_gracilis,"2-Butenedioic acid (Z)-, monododecyl ester",170482.25
potentilla_gracilis,"2-Hexenal, (E)-",230491
potentilla_gracilis,2-Nonene,124955.25
potentilla_gracilis,"2-Pentanol, 4-methyl-",53346.25
potentilla_gracilis,"3-Hexadecene, (Z)-",53094.5
potentilla_gracilis,"3-Hexen-1-ol, acetate, (E)-",1763910.5
potentilla_gracilis,"4-Decene, 7-methyl-, (E)-",54508.5
potentilla_gracilis,"4-Hexen-1-ol, (Z)-",645746.25
potentilla_gracilis,"4-Methyl-1,3-pentadiene",19849.25
potentilla_gracilis,"4-Pentenoic acid, 2-methyl-, 4-methyl-2-pentyl ester",36114.25
potentilla_gracilis,"Acetic acid, hexyl ester",181210.75
potentilla_gracilis,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",41625.5
potentilla_gracilis,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",151790.5
potentilla_gracilis,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",61228
potentilla_gracilis,"Borane, diethyl(decyloxy)-",49642.25
potentilla_gracilis,"Butanal, O-methyloxime",59599
potentilla_gracilis,"Butanenitrile, 2-methyl-",40024
potentilla_gracilis,"Butanenitrile, 3-methyl-",14993.5
potentilla_gracilis,"Butanoic acid, 3-hexenyl ester, (Z)-",109883.5
potentilla_gracilis,"Carbamic acid, N-phenyl-, 1,5-dimethyl-1-vinyl-4-hexenyl ester",45795
potentilla_gracilis,Caryophyllene,74460.25
potentilla_gracilis,cis-3-Hexenyl iso-butyrate,51105.5
potentilla_gracilis,cis-3-Hexenyl-.alpha.-methylbutyrate,12221.75
potentilla_gracilis,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",21718
potentilla_gracilis,Cyclopentanol,139681.5
potentilla_gracilis,"Cyclopentanone, 2-ethyl-",39826.5
potentilla_gracilis,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",19352.5
potentilla_gracilis,D-Limonene,165577.5
potentilla_gracilis,"Furan, 2-methyl-",38168.75
potentilla_gracilis,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",141553
potentilla_gracilis,Hexyl chloroformate,23567.75
potentilla_gracilis,Lilac aldehyde B,27650.5
potentilla_gracilis,"Methoxyacetic acid, tetradecyl ester",116540.75
potentilla_gracilis,"Naphthalene, 1,2,3,4-tetrahydro-1,6-dimethyl-4-(1-methylethyl)-, (1S-cis)-",9962.5
potentilla_gracilis,"Octane, 2,6,6-trimethyl-",1525
potentilla_gracilis,"Oleyl alcohol, trifluoroacetate",1048534.25
potentilla_gracilis,"Pentafluoropropionic acid, tetradecyl ester",135372.75
potentilla_hippiana,.beta.-Bisabolene,30750.333333333332
potentilla_hippiana,.beta.-Myrcene,165822.33333333334
potentilla_hippiana,.beta.-Ocimene,102885.92063492064
potentilla_hippiana,.gamma.-Terpinene,89551
potentilla_hippiana,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",251612
potentilla_hippiana,(E)-4-Oxohex-2-enal,138072
potentilla_hippiana,"(E)-4,8-Dimethylnona-1,3,7-triene",52095
potentilla_hippiana,(Z)-Hex-3-enyl (E)-2-methylbut-2-enoate,325231.3333333333
potentilla_hippiana,"[1,1'-Bicyclopentyl]-2-one",443676.6666666667
potentilla_hippiana,1-Nonanol,514758.3333333333
potentilla_hippiana,1-Nonene,165942
potentilla_hippiana,1-Penten-3-ol,13485.333333333334
potentilla_hippiana,"2-Hexenal, (E)-",72606.66666666667
potentilla_hippiana,"2-Propenoic acid, octyl ester",400831
potentilla_hippiana,"2-Undecanethiol, 2-methyl-",9384.444444444443
potentilla_hippiana,"2-Undecenal, E-",51209.666666666664
potentilla_hippiana,"3-Buten-2-ol, 2-methyl-",46997
potentilla_hippiana,"3-Hexen-1-ol, acetate, (E)-",2341857.6666666665
potentilla_hippiana,"3-Hexen-1-ol, propanoate, (Z)-",161136.66666666666
potentilla_hippiana,"4-Hexen-1-ol, (Z)-",1892247.6666666667
potentilla_hippiana,7-Oxabicyclo[2.2.1]heptan-2-one,30065.079365079364
potentilla_hippiana,Benzyl isopentyl ether,255332.66666666663
potentilla_hippiana,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",88182
potentilla_hippiana,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",5462.857142857142
potentilla_hippiana,"Borane, diethyl(decyloxy)-",46542
potentilla_hippiana,"Butanenitrile, 2-methyl-",5316.507936507936
potentilla_hippiana,"Butanoic acid, 3-hexenyl ester, (Z)-",740020.6666666666
potentilla_hippiana,cis-3-Hexenyl-.alpha.-methylbutyrate,452664.3333333333
potentilla_hippiana,"Cyclopentane, 1,2-dimethyl-",93705
potentilla_hippiana,"Cyclopentanone, 2-ethyl-",41936.36507936508
potentilla_hippiana,D-Limonene,1027368
potentilla_hippiana,"Furan, 2-methyl-",32368
potentilla_hippiana,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",36610.666666666664
potentilla_hippiana,"Heptane, 2,5,5-trimethyl-",56054.666666666664
potentilla_hippiana,Lilac aldehyde B,21930
potentilla_hippiana,"Pentafluoropropionic acid, tetradecyl ester",83965.33333333333
potentilla_hippiana,trans-Geranylgeraniol,69680.33333333333
pseudocymopterus_montanus,.beta.-copaene,71657.6
pseudocymopterus_montanus,.beta.-Myrcene,9900410.8
pseudocymopterus_montanus,.beta.-Ocimene,1735491.2
pseudocymopterus_montanus,.gamma.-Terpinene,1493397
pseudocymopterus_montanus,(-)-.beta.-Bourbonene,137306.4
pseudocymopterus_montanus,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",437440.8
pseudocymopterus_montanus,"(1S,2R,4R,7R)-4-Isopropyl-7-methyl-3,8-dioxatricyclo[5.1.0.02,4]octane",29428.8
pseudocymopterus_montanus,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",98497.2
pseudocymopterus_montanus,"(E)-4,8-Dimethylnona-1,3,7-triene",355692.4
pseudocymopterus_montanus,(R)-(-)-(Z)-14-Methyl-8-hexadecen-1-ol,71597.4
pseudocymopterus_montanus,"(Z)-2,2-Dimethyl-3-(3-methylpenta-2,4-dien-1-yl)oxirane",90384.6
pseudocymopterus_montanus,"[1,1'-Bicyclopentyl]-2-one",716704.4
pseudocymopterus_montanus,"1-Butanol, 3-methyl-",9660.8
pseudocymopterus_montanus,1-Chloroeicosane,135368.6
pseudocymopterus_montanus,"1-Hexene, 3,5-dimethyl-",18091.6
pseudocymopterus_montanus,1-Nonanol,284713.2
pseudocymopterus_montanus,1-Nonene,129144.6
pseudocymopterus_montanus,1-Pentanol,164373.4
pseudocymopterus_montanus,1-Penten-3-ol,22171.6
pseudocymopterus_montanus,"1-Pentene, 4-methyl-",145890.4
pseudocymopterus_montanus,1-Tetradecanol,30534.6
pseudocymopterus_montanus,"1,4,7,-Cycloundecatriene, 1,5,9,9-tetramethyl-, Z,Z,Z-",124727.4
pseudocymopterus_montanus,"1,5,7-Octatrien-3-ol, 2,6-dimethyl-",187185.8
pseudocymopterus_montanus,"1,7-Octadien-3-one, 2-methyl-6-methylene-",306750.4
pseudocymopterus_montanus,"2-Hexenal, (E)-",26567.6
pseudocymopterus_montanus,"2-Octene, (E)-",138089.8
pseudocymopterus_montanus,"2-Pentanol, 4-methyl-",73490.4
pseudocymopterus_montanus,"2-Propanone, 1-hydroxy-",206922.2
pseudocymopterus_montanus,"2-Propenoic acid, octyl ester",420343.4
pseudocymopterus_montanus,"2,2,6-Trimethyl-4H-1,3-dioxin-4-one",28563
pseudocymopterus_montanus,"2,4,6-Octatriene, 3,4-dimethyl-",79469.4
pseudocymopterus_montanus,"2,6-Dimethyl-1,3,5,7-octatetraene, E,E-",17724
pseudocymopterus_montanus,"2,6-Dimethyl-3,5,7-octatriene-2-ol, ,E,E-",241720.4
pseudocymopterus_montanus,"2,6-Octadien-1-ol, 2,7-dimethyl-",41680
pseudocymopterus_montanus,"3-Hexen-1-ol, (E)-",75068
pseudocymopterus_montanus,"3-Hexen-1-ol, acetate, (E)-",1677895.2
pseudocymopterus_montanus,"4-Hexen-1-ol, 2-ethenyl-2,5-dimethyl-",26704.6
pseudocymopterus_montanus,"4-Hexen-1-ol, 5-methyl-2-(1-methylethenyl)-, acetate",68942.6
pseudocymopterus_montanus,4-t-Pentylcyclohexene,34262.8
pseudocymopterus_montanus,"Acetic acid, 2-phenylethyl ester",64239.2
pseudocymopterus_montanus,"Acetic acid, heptyl ester",51268.6
pseudocymopterus_montanus,"Acetic acid, hexyl ester",214315.2
pseudocymopterus_montanus,"Acetic acid, pentyl ester",731539.4
pseudocymopterus_montanus,Acetoin,32132.6
pseudocymopterus_montanus,"Benzene, 1-methyl-3-(1-methylethyl)-",1506760.6
pseudocymopterus_montanus,"Benzene, 1,3-dichloro-",23864.6
pseudocymopterus_montanus,Benzyl isopentyl ether,373479.2
pseudocymopterus_montanus,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",23513.8
pseudocymopterus_montanus,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",47992.8
pseudocymopterus_montanus,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",21023117.2
pseudocymopterus_montanus,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",300952.4
pseudocymopterus_montanus,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-",89931.2
pseudocymopterus_montanus,"Borane, diethyl(decyloxy)-",18136.8
pseudocymopterus_montanus,"Butanal, 3-methyl-, oxime",9351.4
pseudocymopterus_montanus,"Butane, 1,2-dichloro-2-methyl-",192745.6
pseudocymopterus_montanus,"Butanenitrile, 2-methyl-",152345.6
pseudocymopterus_montanus,"Butanenitrile, 3-methyl-",87933.4
pseudocymopterus_montanus,"Butyl aldoxime, 2-methyl-, syn-",24124.2
pseudocymopterus_montanus,"Carbonic acid, tetradecyl vinyl ester",95375.4
pseudocymopterus_montanus,"Carbonic acid, undecyl vinyl ester",56009.6
pseudocymopterus_montanus,Carveol,130230.6
pseudocymopterus_montanus,Caryophyllene,1545761.6
pseudocymopterus_montanus,Caryophyllene oxide,52555.8
pseudocymopterus_montanus,"cis-(-)-1,2-Epoxy-p-menth-8-ene",31984.2
pseudocymopterus_montanus,"cis-p-mentha-1(7),8-dien-2-ol",268408.4
pseudocymopterus_montanus,Copaene,51553
pseudocymopterus_montanus,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-",138145.2
pseudocymopterus_montanus,"Cyclohexene, 3-(1,5-dimethyl-4-hexenyl)-6-methylene-, [S-(R*,S*)]-",76957.2
pseudocymopterus_montanus,"Cyclooctene, 3-(1-methylethenyl)-",69358.8
pseudocymopterus_montanus,"Cyclopentane, 1,2-dimethyl-",51422.8
pseudocymopterus_montanus,"Cyclopentanone, 2-ethyl-",35107.2
pseudocymopterus_montanus,D-Carvone,89665.6
pseudocymopterus_montanus,"Decane, 3,3,6-trimethyl-",56865.8
pseudocymopterus_montanus,Eicosanoic acid,41014.8
pseudocymopterus_montanus,"Furan, 2-methyl-",79395.8
pseudocymopterus_montanus,Geranyl acetate,189242.8
pseudocymopterus_montanus,"Hexane, 3-ethyl-3-methyl-",123066.8
pseudocymopterus_montanus,Hexyl chloroformate,54302.8
pseudocymopterus_montanus,Hexyl octyl ether,16355.6
pseudocymopterus_montanus,L-.alpha.-Terpineol,170361
pseudocymopterus_montanus,Lilac aldehyde B,750926.4
pseudocymopterus_montanus,Linalool,309333
pseudocymopterus_montanus,Muramic acid,1037720.2
pseudocymopterus_montanus,"Naphthalene, 1,2,3,4,4a,5,6,7-octahydro-4a-methyl-",45504.4
pseudocymopterus_montanus,"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1S-(1.alpha.,7.alpha.,8a.alpha.)]-",7928.2
pseudocymopterus_montanus,"Oleyl alcohol, trifluoroacetate",522219
pseudocymopterus_montanus,Phenylethyl Alcohol,23173.8
pseudocymopterus_montanus,"Sulfurous acid, 2-ethylhexyl octadecyl ester",111416
pseudocymopterus_montanus,trans-.beta.-Ocimene,230103
pseudocymopterus_montanus,"6-Octen-1-ol, 3,7-dimethyl-, acetate",22303.8
pseudocymopterus_montanus,Methyleugenol,21910.6
ranunculus_inamoenus,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",80608
ranunculus_inamoenus,"(E)-4,8-Dimethylnona-1,3,7-triene",68452.75
ranunculus_inamoenus,(R)-(-)-(Z)-14-Methyl-8-hexadecen-1-ol,52386.75
ranunculus_inamoenus,"(S)-(+)-1,2-Propanediol",10689.75
ranunculus_inamoenus,"[1,1'-Bicyclopentyl]-2-one",97958
ranunculus_inamoenus,"1-Butanol, 3-methyl-",13351.25
ranunculus_inamoenus,"1-Decanol, 2-octyl-",378846
ranunculus_inamoenus,"1-Decene, 3,3,4-trimethyl-",421936.25
ranunculus_inamoenus,"1-Dodecanol, 3,7,11-trimethyl-",67079.5
ranunculus_inamoenus,1-Nonanol,311719
ranunculus_inamoenus,1-Nonene,95723.5
ranunculus_inamoenus,1-Pentanol,143330.5
ranunculus_inamoenus,1-Penten-3-ol,27496.75
ranunculus_inamoenus,"1-Pentene, 4-methyl-",178685
ranunculus_inamoenus,"2-Butanone, 3-methyl-",59496.25
ranunculus_inamoenus,"2-Butenal, 3-methyl-",107213.75
ranunculus_inamoenus,"2-Pentanol, 4-methyl-",968410.25
ranunculus_inamoenus,"2-Propanone, 1-hydroxy-",195581.25
ranunculus_inamoenus,"2-Propenoic acid, 4-methylpentyl ester",61619.75
ranunculus_inamoenus,"2-Propenoic acid, octyl ester",317844.25
ranunculus_inamoenus,2-Tridecanone,59157.5
ranunculus_inamoenus,"2,2,6-Trimethyl-4H-1,3-dioxin-4-one",47502.25
ranunculus_inamoenus,"2,6-Octadienal, 3,7-dimethyl-, (E)-",57734
ranunculus_inamoenus,"2,6,6-Trimethyl-2-cyclohexene-1,4-dione",25940
ranunculus_inamoenus,3-Carene,121300.25
ranunculus_inamoenus,"3-Hexen-1-ol, (E)-",73151.5
ranunculus_inamoenus,"3-Hexen-1-ol, acetate, (E)-",980903.5
ranunculus_inamoenus,"3-Hexen-1-ol, propanoate, (Z)-",12163.25
ranunculus_inamoenus,"4-Hexen-1-ol, (Z)-",303789.5
ranunculus_inamoenus,"4-Methyl-1,3-pentadiene",40282.75
ranunculus_inamoenus,"5-Octadecene, (E)-",340705.25
ranunculus_inamoenus,"Acetic acid, hexyl ester",36883.5
ranunculus_inamoenus,Acetoin,19930.75
ranunculus_inamoenus,"Benzene, 1,3-dichloro-",21874.5
ranunculus_inamoenus,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",13981.5
ranunculus_inamoenus,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",16575.25
ranunculus_inamoenus,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",135500
ranunculus_inamoenus,"Butanenitrile, 2-methyl-",37561.75
ranunculus_inamoenus,"Butanenitrile, 3-methyl-",19077.5
ranunculus_inamoenus,"Carbamic acid, N-phenyl-, 1,5-dimethyl-1-vinyl-4-hexenyl ester",109458
ranunculus_inamoenus,"Carbonic acid, octyl prop-1-en-2-yl ester",50558
ranunculus_inamoenus,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",68662
ranunculus_inamoenus,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-",75004.5
ranunculus_inamoenus,"Cyclopentane, 1,2,4-trimethyl-",99087.25
ranunculus_inamoenus,"Cyclopentanone, 2-ethyl-",5054.25
ranunculus_inamoenus,D-Limonene,256026.25
ranunculus_inamoenus,Eicosyl octyl ether,121442.75
ranunculus_inamoenus,Eucalyptol,46259.25
ranunculus_inamoenus,"Furan, 2-methyl-",37541.75
ranunculus_inamoenus,Hexyl chloroformate,53251.75
ranunculus_inamoenus,Hexyl octyl ether,31255.25
ranunculus_inamoenus,"Methoxyacetic acid, tetradecyl ester",100167.5
ranunculus_inamoenus,n-Nonylcyclohexane,265138.25
ranunculus_inamoenus,"Naphthalene, 1,2,3,4-tetrahydro-1,6-dimethyl-4-(1-methylethyl)-, (1S-cis)-",215910.5
ranunculus_inamoenus,Octyl tetradecyl ether,288396.25
ranunculus_inamoenus,"Oleyl alcohol, trifluoroacetate",458998.25
ranunculus_inamoenus,"Pentadecafluorooctanoic acid, dodecyl ester",18717.25
ranunculus_inamoenus,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",287065.25
ranunculus_inamoenus,trans-.beta.-Ocimene,12532.75
ranunculus_inamoenus,"Tridecane, 2,5-dimethyl-",25398
ranunculus_inamoenus,Heptyl octacosyl ether,456894.25
rosa_woodsii,.alfa.-Copaene,785912.3333333334
rosa_woodsii,.alpha.-Farnesene,687766.3333333334
rosa_woodsii,.beta.-Myrcene,6824807.666666667
rosa_woodsii,.beta.-Ocimene,173993.66666666666
rosa_woodsii,.beta.-Phellandrene,7573715.666666667
rosa_woodsii,.gamma.-Terpinene,42391
rosa_woodsii,(-)-.beta.-Bourbonene,2684447.6666666665
rosa_woodsii,"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",847471
rosa_woodsii,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",2042020.6666666667
rosa_woodsii,"(1S,2R,4R,7R)-4-Isopropyl-7-methyl-3,8-dioxatricyclo[5.1.0.02,4]octane",2262025
rosa_woodsii,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",258075.33333333337
rosa_woodsii,(E)-4-Oxohex-2-enal,76815.33333333333
rosa_woodsii,"(S)-(+)-1,2-Propanediol",1637409.3333333333
rosa_woodsii,"[1,1'-Bicyclopentyl]-2-one",358555.3333333333
rosa_woodsii,"1-Butanol, 2-methyl-, acetate",222162
rosa_woodsii,"1-Butanol, 3-methyl-",1932562
rosa_woodsii,"1-Butanol, 3-methyl-, acetate",1258272.3333333333
rosa_woodsii,1-Nonanol,773376.3333333334
rosa_woodsii,1-Nonene,204134.66666666663
rosa_woodsii,1-Pentanol,1066705.3333333333
rosa_woodsii,"1-Propanol, 2-methyl-",59738
rosa_woodsii,"1,5,7-Octatrien-3-ol, 2,6-dimethyl-",114188.66666666669
rosa_woodsii,"1,7-Octadien-3-one, 2-methyl-6-methylene-",406196
rosa_woodsii,"2-Butenal, 3-methyl-",627628.3333333334
rosa_woodsii,"2-Hexenal, (E)-",78675
rosa_woodsii,"2-Propenoic acid, octyl ester",488270
rosa_woodsii,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",11129
rosa_woodsii,"2,6-Dimethyl-1,3,5,7-octatetraene, E,E-",31670.333333333332
rosa_woodsii,"2,6-Octadienal, 3,7-dimethyl-, (E)-",3090718.6666666665
rosa_woodsii,"3-Buten-1-ol, 3-methyl-",487656.6666666667
rosa_woodsii,"3-Hexen-1-ol, acetate, (E)-",2331904
rosa_woodsii,"3-Methyl-3-buten-1-ol, acetate",296515.3333333333
rosa_woodsii,"4-Hexen-1-ol, (Z)-",1429530
rosa_woodsii,"4-Methyl-1,3-pentadiene",34712
rosa_woodsii,"7-Heptadecene, 1-chloro-",132278.33333333334
rosa_woodsii,"Acetic acid, 2-phenylethyl ester",11072599.666666666
rosa_woodsii,"Acetic acid, heptyl ester",202776
rosa_woodsii,"Acetic acid, hexyl ester",835080
rosa_woodsii,"Acetic acid, pentyl ester",498813.3333333333
rosa_woodsii,"Acetic acid, phenylmethyl ester",7639807.333333333
rosa_woodsii,Acetoin,13814.333333333334
rosa_woodsii,Anisole,46681.666666666664
rosa_woodsii,"Benzene, 1-methyl-3-(1-methylethyl)-",3575384.6666666665
rosa_woodsii,Benzyl isopentyl ether,408132
rosa_woodsii,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1S-endo)-",141362.66666666666
rosa_woodsii,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",66336.33333333333
rosa_woodsii,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",166995.33333333334
rosa_woodsii,"Bicyclo[3.1.0]hex-3-en-2-one, 4-methyl-1-(1-methylethyl)-",365460.6666666667
rosa_woodsii,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",951367.6666666666
rosa_woodsii,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",1131948.3333333333
rosa_woodsii,Caryophyllene,1124971
rosa_woodsii,cis-3-Hexenyl iso-butyrate,116634
rosa_woodsii,Copaene,182046.66666666663
rosa_woodsii,"Cyclobutane, 3-hexyl-1,1,2-trimethyl-",1016997.6666666666
rosa_woodsii,"Cyclopentane, 1,2-dimethyl-",57343.333333333336
rosa_woodsii,"Cyclopentane, 1,2-dimethyl-, trans-",30068.333333333332
rosa_woodsii,Cyclopentanol,584915
rosa_woodsii,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",26185
rosa_woodsii,"Formic acid, hexyl ester",666919.3333333334
rosa_woodsii,Geraniol,7779751
rosa_woodsii,Geranyl acetate,24322073.333333332
rosa_woodsii,"Hexane, 3-methyl-4-methylene-",934.6666666666666
rosa_woodsii,Hexyl chloroformate,689466.6666666666
rosa_woodsii,L-.alpha.-Terpineol,49344
rosa_woodsii,"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1S-(1.alpha.,7.alpha.,8a.alpha.)]-",275565
rosa_woodsii,"Naphthalene, decahydro-4a-methyl-1-methylene-7-(1-methylethenyl)-, [4aR-(4a.alpha.,7.alpha.,8a.beta.)]-",398994.3333333333
rosa_woodsii,"Oleyl alcohol, trifluoroacetate",628494.3333333334
rosa_woodsii,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",417678
rosa_woodsii,Phenylethyl Alcohol,14253052.333333334
rosa_woodsii,Prenol,17655.666666666668
rosa_woodsii,"Propanedioic acid, (benzoylhydrazono)-, dimethyl ester",194519.66666666663
rosa_woodsii,"Sulfurous acid, pentadecyl pentyl ester",253966.66666666663
rosa_woodsii,"trans-p-mentha-1(7),8-dien-2-ol",46011
rosa_woodsii,.beta.-Clovene,270729
rosa_woodsii,"2,6-Octadien-1-ol, 3,7-dimethyl-, (Z)-",5075670
rosa_woodsii,"6-Octen-1-ol, 3,7-dimethyl-, acetate",2086505.3333333333
rosa_woodsii,"6-Octen-1-ol, 3,7-dimethyl-, propanoate",3113573
rosa_woodsii,Methyleugenol,2266052
sedum_lanceolatum,.gamma.-Terpinene,8479.180327868853
sedum_lanceolatum,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",91524.50546448088
sedum_lanceolatum,(E)-4-Oxohex-2-enal,26653.60382513661
sedum_lanceolatum,(Z)-Hex-3-enyl (E)-2-methylbut-2-enoate,125093.83333333331
sedum_lanceolatum,"[1,1'-Bicyclopentyl]-2-one",632482.8142076503
sedum_lanceolatum,"1-Butanol, 3-methyl-",26466.5
sedum_lanceolatum,"1-Decene, 3,3,4-trimethyl-",30743.93442622951
sedum_lanceolatum,"1-Heptanol, 2,4-diethyl-",27874.5
sedum_lanceolatum,1-Heptene,49675.166666666664
sedum_lanceolatum,1-Nonanol,168551.16666666666
sedum_lanceolatum,1-Nonene,79725.83333333333
sedum_lanceolatum,1-Pentanol,62579.166666666664
sedum_lanceolatum,1-Penten-3-ol,14021.535519125684
sedum_lanceolatum,"1-Pentene, 4-methyl-",113037.92349726777
sedum_lanceolatum,1-Tetradecanol,13952.210382513662
sedum_lanceolatum,"2-Butenedioic acid (Z)-, monododecyl ester",39444.166666666664
sedum_lanceolatum,2-Nonene,50346.166666666664
sedum_lanceolatum,"2-Oxepanone, 7-methyl-",185204.79781420765
sedum_lanceolatum,"2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester",24390.65573770492
sedum_lanceolatum,"2-Propenoic acid, octyl ester",85047.33333333333
sedum_lanceolatum,"2,6-Octadien-1-ol, 2,7-dimethyl-",124808.55737704918
sedum_lanceolatum,"3-Butenenitrile, 2-methyl-",118708.3606557377
sedum_lanceolatum,3-Carene,44761.09016393443
sedum_lanceolatum,"3-Hexen-1-ol, acetate, (E)-",1023.9344262295082
sedum_lanceolatum,"4-Hexen-1-ol, (Z)-",290141.5
sedum_lanceolatum,Acetoin,20528.494535519127
sedum_lanceolatum,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",12612.508196721312
sedum_lanceolatum,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",11262.295081967211
sedum_lanceolatum,"Butane, 1-fluoro-",87538.56010928962
sedum_lanceolatum,"Butanenitrile, 3-methyl-",32176.92349726776
sedum_lanceolatum,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",41379.15027322405
sedum_lanceolatum,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-",32081.333333333332
sedum_lanceolatum,Cyclopentanone,73310.98360655738
sedum_lanceolatum,"Cyclopentanone, 2-ethyl-",46295.448087431694
sedum_lanceolatum,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",13581.639344262296
sedum_lanceolatum,D-Limonene,569548.155737705
sedum_lanceolatum,"Decanoic acid, silver(1+) salt",44442.333333333336
sedum_lanceolatum,"Ethanol, 2-(hexyloxy)-",31207.21584699454
sedum_lanceolatum,Eucalyptol,14080.833333333334
sedum_lanceolatum,"Formic acid, hexyl ester",271496.1666666667
sedum_lanceolatum,"Furan, 2-methyl-",14617.314207650274
sedum_lanceolatum,"Hexane, 1-chloro-",218996
sedum_lanceolatum,Hexyl chloroformate,22611.5
sedum_lanceolatum,Hexyl octyl ether,31912.166666666668
sedum_lanceolatum,Linalool,53928.833333333336
sedum_lanceolatum,n-Nonylcyclohexane,62171.76229508197
sedum_lanceolatum,"Naphthalene, 2-methyl-",13277.04918032787
sedum_lanceolatum,"Oleyl alcohol, trifluoroacetate",338279.1666666667
sedum_lanceolatum,"Pentadecafluorooctanoic acid, dodecyl ester",112877
sedum_lanceolatum,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",132923.83333333334
sedum_lanceolatum,Phenylethyl Alcohol,191776
sedum_lanceolatum,"Sulfurous acid, pentyl undecyl ester",29217.04918032787
sedum_lanceolatum,"trans-p-Mentha-2,8-dienol",6294.833333333333
senecio_integerrimus,.beta.-Myrcene,6425445.875
senecio_integerrimus,.beta.-Ocimene,455146.4314516129
senecio_integerrimus,.beta.-Phellandrene,6819.798387096775
senecio_integerrimus,.gamma.-Terpinene,29388.5
senecio_integerrimus,(+)-3-Carene,962950.5241935484
senecio_integerrimus,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",933424.0403225806
